filepath,breed
stanford_dogs/n02113712-miniature_poodle/n02113712_1917.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_6974.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_7666.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3303.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3289.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_9013.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2502.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3079.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_9682.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2585.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_291.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1546.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2726.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_5210.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_9752.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8788.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1252.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1302.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3161.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_243.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_335.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_230.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_166.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_438.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1572.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_7710.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2732.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_48.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2632.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_9546.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3157.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_163.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2568.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_579.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_322.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_4170.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_430.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_885.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_514.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_9629.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3120.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3147.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_599.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3212.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_578.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3261.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_348.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3207.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_10525.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_237.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_995.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_4233.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2045.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_580.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_109.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2894.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3138.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_566.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_919.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2653.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2605.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_325.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_616.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1805.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3293.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1448.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_10433.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3795.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_584.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1395.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3049.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_6697.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8008.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8177.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1778.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_777.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_459.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_448.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_5675.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_326.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8708.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2552.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_6384.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2451.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2746.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2274.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8487.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_160.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2107.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8595.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2249.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2405.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_9573.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3155.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3327.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_9278.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3171.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1077.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2021.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_352.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_936.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_211.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1331.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1795.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3300.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_612.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_6173.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_587.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1147.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1558.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2699.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3196.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_112.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_478.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1088.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_5289.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1272.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3272.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1748.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3315.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1036.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1897.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8473.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2718.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_4526.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_574.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1226.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_317.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2136.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2784.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_9159.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3117.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2596.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8655.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3312.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_628.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_347.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1541.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3109.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_5616.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_142.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2150.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_8756.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_2379.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_212.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1590.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1136.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_3203.jpg,miniature poodle
stanford_dogs/n02113712-miniature_poodle/n02113712_1310.jpg,miniature poodle
stanford_dogs/n02088238-basset/n02088238_11223.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12563.jpg,basset
stanford_dogs/n02088238-basset/n02088238_2879.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9015.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9900.jpg,basset
stanford_dogs/n02088238-basset/n02088238_658.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7232.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9585.jpg,basset
stanford_dogs/n02088238-basset/n02088238_2009.jpg,basset
stanford_dogs/n02088238-basset/n02088238_664.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10063.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11917.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11204.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11281.jpg,basset
stanford_dogs/n02088238-basset/n02088238_3778.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10682.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9162.jpg,basset
stanford_dogs/n02088238-basset/n02088238_1944.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9467.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9332.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12469.jpg,basset
stanford_dogs/n02088238-basset/n02088238_1261.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13222.jpg,basset
stanford_dogs/n02088238-basset/n02088238_8480.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10245.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10102.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7718.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9635.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10473.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7131.jpg,basset
stanford_dogs/n02088238-basset/n02088238_305.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11849.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11511.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10049.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10028.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12427.jpg,basset
stanford_dogs/n02088238-basset/n02088238_1454.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7553.jpg,basset
stanford_dogs/n02088238-basset/n02088238_2646.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10870.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10358.jpg,basset
stanford_dogs/n02088238-basset/n02088238_2574.jpg,basset
stanford_dogs/n02088238-basset/n02088238_600.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7741.jpg,basset
stanford_dogs/n02088238-basset/n02088238_2686.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9797.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9922.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13199.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9600.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11393.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13908.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13720.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10753.jpg,basset
stanford_dogs/n02088238-basset/n02088238_3079.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9267.jpg,basset
stanford_dogs/n02088238-basset/n02088238_3475.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9257.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13709.jpg,basset
stanford_dogs/n02088238-basset/n02088238_2217.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9419.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6988.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9933.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9718.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10183.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9324.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10005.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6012.jpg,basset
stanford_dogs/n02088238-basset/n02088238_657.jpg,basset
stanford_dogs/n02088238-basset/n02088238_363.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9691.jpg,basset
stanford_dogs/n02088238-basset/n02088238_4374.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11136.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12555.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10932.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11113.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7181.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10451.jpg,basset
stanford_dogs/n02088238-basset/n02088238_8140.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6161.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12710.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13683.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10741.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9789.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13847.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12293.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11200.jpg,basset
stanford_dogs/n02088238-basset/n02088238_3066.jpg,basset
stanford_dogs/n02088238-basset/n02088238_4182.jpg,basset
stanford_dogs/n02088238-basset/n02088238_8520.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13036.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11542.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11522.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9994.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11635.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6621.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9701.jpg,basset
stanford_dogs/n02088238-basset/n02088238_5239.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9717.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10054.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10110.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6707.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9960.jpg,basset
stanford_dogs/n02088238-basset/n02088238_4365.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9577.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11846.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12974.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9815.jpg,basset
stanford_dogs/n02088238-basset/n02088238_2674.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10592.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7233.jpg,basset
stanford_dogs/n02088238-basset/n02088238_8839.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7855.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9360.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10051.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12997.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10072.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10142.jpg,basset
stanford_dogs/n02088238-basset/n02088238_5441.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9446.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9529.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9751.jpg,basset
stanford_dogs/n02088238-basset/n02088238_1731.jpg,basset
stanford_dogs/n02088238-basset/n02088238_3579.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12196.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10106.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9841.jpg,basset
stanford_dogs/n02088238-basset/n02088238_490.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9351.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13799.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10113.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6017.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6035.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11383.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6708.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10288.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11318.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10510.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11148.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10129.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10140.jpg,basset
stanford_dogs/n02088238-basset/n02088238_2822.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10095.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13439.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13373.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9292.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12966.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13079.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9595.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9864.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10757.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9778.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9025.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9993.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9947.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9725.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9590.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9986.jpg,basset
stanford_dogs/n02088238-basset/n02088238_13608.jpg,basset
stanford_dogs/n02088238-basset/n02088238_665.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9486.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11505.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10338.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9787.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9154.jpg,basset
stanford_dogs/n02088238-basset/n02088238_12160.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11124.jpg,basset
stanford_dogs/n02088238-basset/n02088238_11339.jpg,basset
stanford_dogs/n02088238-basset/n02088238_517.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9626.jpg,basset
stanford_dogs/n02088238-basset/n02088238_7487.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6532.jpg,basset
stanford_dogs/n02088238-basset/n02088238_10013.jpg,basset
stanford_dogs/n02088238-basset/n02088238_3359.jpg,basset
stanford_dogs/n02088238-basset/n02088238_9372.jpg,basset
stanford_dogs/n02088238-basset/n02088238_6812.jpg,basset
stanford_dogs/n02096294-Australian_terrier/n02096294_1850.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_8025.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_2118.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_671.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4492.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1299.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_2750.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_5734.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_6592.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_7317.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_5921.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4142.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4022.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_7556.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_5844.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_8557.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_5522.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1470.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_2603.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1133.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1386.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1411.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_8222.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_2411.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_250.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_7567.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1564.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4267.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_3105.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1429.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_3472.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_7703.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_3632.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_285.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4583.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_7028.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_2408.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1168.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_3679.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1111.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_7541.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4443.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_8594.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4137.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_8406.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_5861.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_3595.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_3554.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_3866.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_1231.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4201.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_7692.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_8476.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_261.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_6131.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_6207.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_8721.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_2247.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_5504.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_5466.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_5774.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4205.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_4535.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_6905.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_67.jpg,Australian terrier
stanford_dogs/n02096294-Australian_terrier/n02096294_568.jpg,Australian terrier
